
mysql> select * from phrase_attempts;
+------+-----------+---------------------+------------------+
| id   | phrase_id | created_on          | correct          |
|  921 |         2 | 2025-04-03 17:46:17 | 0x01             |
|  922 |       264 | 2025-04-03 17:46:22 | 0x01             |
|  923 |       197 | 2025-04-03 17:46:27 | 0x01             |
|  924 |       136 | 2025-04-03 17:46:29 | 0x01             |
|  925 |       117 | 2025-04-03 17:46:37 | 0x01             |
|  926 |       509 | 2025-04-03 17:46:42 | 0x00             |
|  927 |       469 | 2025-04-03 17:46:48 | 0x00             |
|  928 |        13 | 2025-04-03 17:46:52 | 0x01             |
|  929 |       377 | 2025-04-03 17:46:56 | 0x01             |
|  930 |        38 | 2025-04-03 17:47:01 | 0x01             |
|  931 |       287 | 2025-04-03 17:47:07 | 0x01             |
|  932 |       360 | 2025-04-03 17:47:13 | 0x01             |
|  933 |       136 | 2025-04-03 17:47:15 | 0x01             |
|  934 |       437 | 2025-04-03 17:47:20 | 0x01             |
|  935 |       197 | 2025-04-03 17:47:24 | 0x01             |
|  936 |       303 | 2025-04-03 17:47:30 | 0x01             |
|  937 |       145 | 2025-04-03 17:47:36 | 0x01             |
|  938 |       145 | 2025-04-03 17:47:39 | 0x01             |
|  939 |       393 | 2025-04-03 17:47:44 | 0x01             |
|  940 |       377 | 2025-04-03 17:47:48 | 0x01             |
|  941 |       509 | 2025-04-03 17:47:50 | 0x00             |
|  942 |       264 | 2025-04-03 17:48:01 | 0x01             |
|  943 |        10 | 2025-04-03 17:48:08 | 0x00             |
|  944 |       509 | 2025-04-03 20:32:30 | 0x00             |
|  945 |        41 | 2025-04-04 08:56:36 | 0x01             |
|  946 |       136 | 2025-04-04 08:56:38 | 0x01             |
|  947 |       116 | 2025-04-04 09:17:54 | 0x00             |
|  948 |       510 | 2025-04-04 09:17:57 | 0x01             |
|  949 |       393 | 2025-04-04 09:18:01 | 0x01             |
|  950 |       117 | 2025-04-04 09:18:08 | 0x01             |
|  951 |       401 | 2025-04-04 09:18:12 | 0x01             |
|  952 |        19 | 2025-04-04 09:18:18 | 0x01             |
|  953 |        52 | 2025-04-04 09:18:21 | 0x01             |
|  954 |       510 | 2025-04-04 09:18:27 | 0x00             |
|  955 |       437 | 2025-04-04 09:18:31 | 0x01             |
|  956 |        23 | 2025-04-04 09:18:41 | 0x01             |
|  957 |       347 | 2025-04-04 11:30:00 | 0x01             |
|  958 |       480 | 2025-04-04 11:31:01 | 0x00             |
|  959 |       393 | 2025-04-05 13:13:18 | 0x01             |
|  960 |       377 | 2025-04-05 15:12:30 | 0x01             |
|  961 |        10 | 2025-04-05 15:12:35 | 0x01             |
|  962 |       197 | 2025-04-05 15:12:40 | 0x01             |
|  963 |       117 | 2025-04-05 15:12:44 | 0x01             |
|  964 |       469 | 2025-04-05 15:12:56 | 0x00             |
|  965 |        52 | 2025-04-05 15:12:58 | 0x01             |
|  966 |       339 | 2025-04-05 15:13:06 | 0x00             |
|  967 |        74 | 2025-04-05 15:35:25 | 0x00             |
|  968 |       437 | 2025-04-05 15:35:33 | 0x01             |
|  969 |       509 | 2025-04-05 15:35:39 | 0x00             |
|  970 |       145 | 2025-04-06 08:23:54 | 0x01             |
|  971 |       347 | 2025-04-06 08:23:55 | 0x01             |
|  972 |         1 | 2025-04-06 08:23:57 | 0x01             |
|  973 |       117 | 2025-04-06 08:24:00 | 0x01             |
|  974 |       510 | 2025-04-06 08:24:06 | 0x01             |
|  975 |       347 | 2025-04-06 08:24:10 | 0x01             |
|  976 |       437 | 2025-04-06 08:24:13 | 0x01             |
|  977 |       375 | 2025-04-06 08:24:16 | 0x01             |
|  978 |       401 | 2025-04-06 08:24:21 | 0x01             |
|  979 |        13 | 2025-04-06 08:24:26 | 0x01             |
|  980 |       339 | 2025-04-06 08:51:31 | 0x01             |
|  981 |       360 | 2025-04-06 13:51:42 | 0x01             |
|  982 |       145 | 2025-04-06 13:51:43 | 0x01             |
|  983 |       347 | 2025-04-06 13:51:51 | 0x01             |
|  984 |       376 | 2025-04-06 13:52:00 | 0x01             |
|  985 |         5 | 2025-04-06 13:52:05 | 0x01             |
|  986 |       145 | 2025-04-06 13:52:10 | 0x01             |
|  987 |       480 | 2025-04-06 13:52:17 | 0x00             |
|  988 |       136 | 2025-04-06 13:52:19 | 0x01             |
|  989 |       469 | 2025-04-06 13:52:23 | 0x00             |
|  990 |        13 | 2025-04-06 13:52:29 | 0x01             |
|  991 |        16 | 2025-04-06 13:52:32 | 0x01             |
|  992 |       136 | 2025-04-06 13:52:35 | 0x01             |
|  993 |       437 | 2025-04-06 13:52:40 | 0x01             |
|  994 |       116 | 2025-04-06 13:52:48 | 0x00             |
|  995 |       510 | 2025-04-06 13:52:50 | 0x01             |
|  996 |       509 | 2025-04-06 13:52:54 | 0x01             |
|  997 |        17 | 2025-04-06 13:52:57 | 0x01             |
|  998 |        38 | 2025-04-06 13:53:02 | 0x01             |
|  999 |       145 | 2025-04-06 15:50:55 | 0x01             |
| 1000 |        23 | 2025-04-06 15:50:57 | 0x01             |
| 1001 |       469 | 2025-04-06 15:51:06 | 0x00             |
| 1002 |       510 | 2025-04-06 15:51:08 | 0x01             |
| 1003 |        10 | 2025-04-06 15:51:15 | 0x01             |
| 1004 |       376 | 2025-04-06 18:33:48 | 0x01             |
| 1005 |       515 | 2025-04-06 20:02:53 | 0x01             |
| 1006 |        38 | 2025-04-06 20:02:58 | 0x01             |
| 1007 |       401 | 2025-04-06 20:03:05 | 0x01             |
| 1008 |       480 | 2025-04-06 20:03:16 | 0x00             |
| 1009 |       360 | 2025-04-06 20:03:22 | 0x01             |
| 1010 |       393 | 2025-04-06 20:03:28 | 0x01             |
| 1011 |        38 | 2025-04-06 20:03:31 | 0x01             |
| 1012 |       116 | 2025-04-06 20:03:43 | 0x00             |
| 1013 |       360 | 2025-04-06 20:03:47 | 0x01             |
| 1014 |       287 | 2025-04-06 20:03:54 | 0x01             |
| 1015 |       197 | 2025-04-06 20:03:58 | 0x01             |
| 1016 |       347 | 2025-04-06 20:04:08 | 0x01             |
| 1017 |        10 | 2025-04-06 20:04:13 | 0x01             |
| 1018 |       136 | 2025-04-06 20:04:14 | 0x01             |
| 1019 |       401 | 2025-04-06 20:04:18 | 0x01             |
| 1020 |       339 | 2025-04-06 20:04:32 | 0x01             |
| 1021 |        14 | 2025-04-06 20:04:35 | 0x01             |
| 1022 |       375 | 2025-04-06 20:04:40 | 0x01             |
| 1023 |       437 | 2025-04-06 20:45:00 | 0x01             |
| 1024 |       339 | 2025-04-07 09:07:48 | 0x01             |
| 1025 |        74 | 2025-04-07 09:07:51 | 0x01             |
| 1026 |       360 | 2025-04-07 09:07:55 | 0x01             |
| 1027 |       401 | 2025-04-07 09:07:57 | 0x01             |
| 1028 |       469 | 2025-04-07 09:10:50 | 0x00             |
| 1029 |       268 | 2025-04-07 09:10:54 | 0x01             |
| 1030 |       274 | 2025-04-07 09:10:57 | 0x01             |
| 1031 |       376 | 2025-04-07 09:11:00 | 0x01             |
| 1032 |       145 | 2025-04-07 09:11:04 | 0x01             |
| 1033 |        38 | 2025-04-07 09:11:13 | 0x00             |
| 1034 |       437 | 2025-04-07 09:11:23 | 0x01             |
| 1035 |       268 | 2025-04-07 09:11:27 | 0x01             |
| 1036 |        52 | 2025-04-07 09:11:29 | 0x01             |
| 1037 |        13 | 2025-04-07 09:11:33 | 0x01             |
| 1038 |       480 | 2025-04-07 09:11:41 | 0x00             |
| 1039 |       231 | 2025-04-07 09:11:48 | 0x01             |
| 1040 |       117 | 2025-04-07 09:11:57 | 0x00             |
| 1041 |       197 | 2025-04-07 09:13:49 | 0x01             |
| 1042 |       469 | 2025-04-08 15:24:33 | 0x00             |
| 1043 |        52 | 2025-04-08 15:33:12 | 0x01             |
| 1044 |       376 | 2025-04-08 16:21:18 | 0x01             |
| 1045 |       116 | 2025-04-08 17:05:42 | 0x01             |
| 1046 |       213 | 2025-04-09 08:00:39 | 0x01             |
| 1047 |       136 | 2025-04-09 08:00:42 | 0x01             |
| 1048 |       360 | 2025-04-09 08:00:46 | 0x01             |
| 1049 |       117 | 2025-04-09 08:00:57 | 0x00             |
| 1050 |       437 | 2025-04-09 09:16:46 | 0x01             |
| 1051 |       509 | 2025-04-09 09:16:51 | 0x00             |
| 1052 |        74 | 2025-04-09 09:16:54 | 0x01             |
| 1053 |       145 | 2025-04-09 09:16:56 | 0x01             |
| 1054 |       510 | 2025-04-09 09:16:57 | 0x01             |
| 1055 |        41 | 2025-04-09 09:17:01 | 0x01             |
| 1056 |       480 | 2025-04-09 09:17:10 | 0x00             |
| 1057 |        13 | 2025-04-09 09:17:12 | 0x01             |
| 1058 |        74 | 2025-04-09 09:17:17 | 0x01             |
| 1059 |       117 | 2025-04-09 09:17:23 | 0x01             |
| 1060 |       231 | 2025-04-09 09:17:26 | 0x01             |
| 1061 |        38 | 2025-04-09 09:17:34 | 0x00             |
| 1062 |       510 | 2025-04-09 09:17:36 | 0x01             |
| 1063 |       360 | 2025-04-09 09:17:40 | 0x01             |
| 1064 |        11 | 2025-04-09 09:17:48 | 0x00             |
| 1065 |       149 | 2025-04-14 13:22:39 | 0x01             |
| 1066 |       376 | 2025-04-14 13:22:47 | 0x01             |
| 1067 |        73 | 2025-04-14 13:22:47 | 0x01             |
| 1068 |        38 | 2025-04-14 13:28:32 | 0x01             |
| 1069 |       401 | 2025-04-14 13:28:35 | 0x01             |
| 1070 |       480 | 2025-04-14 13:34:17 | 0x00             |
| 1071 |        73 | 2025-04-14 13:34:21 | 0x01             |
| 1072 |       512 | 2025-04-14 13:34:23 | 0x01             |
| 1073 |       393 | 2025-04-14 13:34:28 | 0x01             |
| 1074 |       469 | 2025-04-14 13:34:43 | 0x00             |
| 1075 |       116 | 2025-04-14 13:34:49 | 0x00             |
| 1076 |       376 | 2025-04-14 13:34:52 | 0x00             |
| 1077 |        10 | 2025-04-14 13:34:56 | 0x01             |
| 1078 |       197 | 2025-04-14 13:35:00 | 0x01             |
| 1079 |       401 | 2025-04-14 13:35:03 | 0x01             |
| 1080 |        74 | 2025-04-14 13:35:06 | 0x01             |
| 1081 |       117 | 2025-04-14 13:35:12 | 0x00             |
| 1082 |       149 | 2025-04-14 13:35:14 | 0x01             |
| 1083 |       393 | 2025-04-14 13:53:51 | 0x01             |
| 1084 |       480 | 2025-04-14 13:53:56 | 0x01             |
| 1085 |       145 | 2025-04-14 13:53:59 | 0x01             |
| 1086 |       414 | 2025-04-14 13:54:06 | 0x00             |
| 1087 |       136 | 2025-04-14 13:54:08 | 0x01             |
| 1088 |       287 | 2025-04-14 13:54:12 | 0x01             |
| 1089 |       360 | 2025-04-14 17:01:44 | 0x01             |
| 1090 |       510 | 2025-04-14 17:01:47 | 0x01             |
| 1091 |        28 | 2025-04-14 17:01:49 | 0x01             |
| 1092 |       376 | 2025-04-14 17:01:54 | 0x01             |
| 1093 |       268 | 2025-04-14 17:01:56 | 0x01             |
| 1094 |       509 | 2025-04-14 17:02:00 | 0x01             |
| 1095 |       268 | 2025-04-14 17:02:04 | 0x01             |
| 1096 |       197 | 2025-04-14 17:02:08 | 0x01             |
| 1097 |       393 | 2025-04-14 17:02:13 | 0x01             |
| 1098 |       136 | 2025-04-14 17:02:14 | 0x01             |
| 1099 |        11 | 2025-04-14 17:03:53 | 0x01             |
| 1100 |        81 | 2025-04-14 17:03:55 | 0x01             |
| 1101 |       117 | 2025-04-16 09:53:19 | 0x01             |
| 1102 |       339 | 2025-04-16 09:53:20 | 0x01             |
| 1103 |       347 | 2025-04-16 09:53:26 | 0x00             |
| 1104 |       136 | 2025-04-16 09:53:30 | 0x01             |
| 1105 |        38 | 2025-04-16 09:53:35 | 0x01             |
| 1106 |       510 | 2025-04-16 12:51:18 | 0x01             |
| 1107 |       437 | 2025-04-16 17:51:24 | 0x00             |
| 1108 |        73 | 2025-04-16 17:51:25 | 0x01             |
| 1109 |       347 | 2025-04-16 17:51:27 | 0x01             |
| 1110 |       268 | 2025-04-16 17:51:29 | 0x01             |
| 1111 |       480 | 2025-04-16 17:51:37 | 0x00             |
| 1112 |       414 | 2025-04-16 18:39:44 | 0x00             |
| 1113 |       510 | 2025-04-16 18:39:47 | 0x01             |
| 1114 |       268 | 2025-04-16 18:39:48 | 0x01             |
| 1115 |       117 | 2025-04-16 18:57:18 | 0x01             |
| 1116 |       274 | 2025-04-16 18:57:22 | 0x01             |
| 1117 |       480 | 2025-04-16 18:57:30 | 0x00             |
| 1118 |       393 | 2025-04-16 18:57:35 | 0x01             |
| 1119 |       469 | 2025-04-16 18:57:38 | 0x00             |
| 1120 |        10 | 2025-04-16 18:57:41 | 0x01             |
| 1121 |       480 | 2025-04-17 17:38:34 | 0x01             |
| 1122 |       376 | 2025-04-17 17:38:35 | 0x01             |
| 1123 |        43 | 2025-04-17 18:17:19 | 0x01             |
| 1124 |       268 | 2025-04-17 18:17:21 | 0x01             |
| 1125 |        27 | 2025-04-17 18:17:23 | 0x01             |
| 1126 |       414 | 2025-04-18 14:24:44 | 0x00             |
| 1127 |        43 | 2025-04-18 16:19:59 | 0x01             |
| 1128 |       268 | 2025-04-18 16:20:01 | 0x01             |
| 1129 |       339 | 2025-04-18 16:20:09 | 0x01             |
| 1130 |       197 | 2025-04-18 16:20:12 | 0x01             |
| 1131 |        27 | 2025-04-18 16:20:15 | 0x01             |
| 1132 |       197 | 2025-04-18 16:20:18 | 0x01             |
| 1133 |        81 | 2025-04-18 16:20:20 | 0x01             |
| 1134 |       437 | 2025-04-18 16:20:25 | 0x01             |
| 1135 |       339 | 2025-04-18 16:20:30 | 0x01             |
| 1136 |        43 | 2025-04-18 16:20:34 | 0x01             |
| 1137 |       347 | 2025-04-19 19:54:57 | 0x01             |
| 1138 |       376 | 2025-04-19 19:55:03 | 0x01             |
| 1139 |       510 | 2025-04-19 19:55:07 | 0x01             |
| 1140 |       480 | 2025-04-19 19:55:14 | 0x00             |
| 1141 |       512 | 2025-04-19 19:55:16 | 0x01             |
| 1142 |       347 | 2025-04-19 19:55:21 | 0x01             |
| 1143 |       268 | 2025-04-19 19:55:23 | 0x01             |
| 1144 |       414 | 2025-04-19 19:55:28 | 0x01             |
| 1145 |        43 | 2025-04-19 19:55:31 | 0x01             |
| 1146 |        73 | 2025-04-19 19:55:33 | 0x01             |
| 1147 |       116 | 2025-04-19 19:55:39 | 0x00             |
| 1148 |       197 | 2025-04-19 19:55:45 | 0x01             |
| 1149 |        14 | 2025-04-19 19:55:49 | 0x01             |
| 1150 |       509 | 2025-04-19 20:14:45 | 0x01             |
| 1151 |       268 | 2025-04-19 20:14:47 | 0x01             |
| 1152 |       347 | 2025-04-20 11:23:23 | 0x01             |
| 1153 |       480 | 2025-04-20 11:23:29 | 0x01             |
| 1154 |       145 | 2025-04-20 11:23:32 | 0x01             |
| 1155 |       469 | 2025-04-20 11:23:37 | 0x00             |
| 1156 |        74 | 2025-04-20 11:23:41 | 0x01             |
| 1157 |        73 | 2025-04-20 11:23:43 | 0x01             |
| 1158 |        12 | 2025-04-20 11:23:46 | 0x01             |
| 1159 |        10 | 2025-04-20 11:23:49 | 0x01             |
| 1160 |       437 | 2025-04-20 11:23:52 | 0x01             |
| 1161 |       206 | 2025-04-20 11:24:00 | 0x00             |
| 1162 |       430 | 2025-04-20 11:39:07 | 0x01             |
| 1163 |       339 | 2025-04-20 11:39:14 | 0x01             |
| 1164 |        74 | 2025-04-20 11:39:18 | 0x01             |
| 1165 |       509 | 2025-04-20 12:05:21 | 0x01             |
| 1166 |       376 | 2025-04-20 17:15:46 | 0x01             |
| 1167 |       480 | 2025-04-20 17:16:05 | 0x00             |
| 1168 |       414 | 2025-04-20 17:16:33 | 0x00             |
| 1169 |       117 | 2025-04-20 19:20:15 | 0x01             |
| 1170 |       376 | 2025-04-20 19:20:17 | 0x01             |
| 1171 |        73 | 2025-04-20 19:20:19 | 0x01             |
| 1172 |       149 | 2025-04-20 19:20:21 | 0x01             |
| 1173 |       437 | 2025-04-20 19:20:25 | 0x01             |
| 1174 |       116 | 2025-04-20 19:20:32 | 0x00             |
| 1175 |        27 | 2025-04-20 19:20:40 | 0x01             |
| 1176 |       339 | 2025-04-20 19:20:49 | 0x01             |
| 1177 |        74 | 2025-04-20 19:20:52 | 0x01             |
| 1178 |        38 | 2025-04-20 19:20:56 | 0x01             |
| 1179 |       469 | 2025-04-20 19:21:01 | 0x00             |
| 1180 |       206 | 2025-04-20 19:21:09 | 0x00             |
| 1181 |       469 | 2025-04-20 19:21:17 | 0x01             |
| 1182 |        73 | 2025-04-20 19:21:18 | 0x01             |
| 1183 |        81 | 2025-04-20 19:21:20 | 0x01             |
| 1184 |        10 | 2025-04-20 19:21:22 | 0x01             |
| 1185 |        11 | 2025-04-20 19:21:40 | 0x00             |
| 1186 |       437 | 2025-04-20 19:21:47 | 0x01             |
| 1187 |       121 | 2025-04-20 19:21:50 | 0x01             |
| 1188 |       117 | 2025-04-20 19:21:55 | 0x01             |
| 1189 |        73 | 2025-04-20 19:21:57 | 0x01             |
| 1190 |        74 | 2025-04-20 19:21:58 | 0x01             |
| 1191 |       339 | 2025-04-20 19:22:05 | 0x01             |
| 1192 |       414 | 2025-04-20 19:22:11 | 0x01             |
| 1193 |       401 | 2025-04-21 08:58:04 | 0x01             |
| 1194 |       116 | 2025-04-21 09:07:33 | 0x00             |
| 1195 |        11 | 2025-04-21 09:07:37 | 0x01             |
| 1196 |       512 | 2025-04-21 09:07:40 | 0x01             |
| 1197 |       408 | 2025-04-21 17:52:31 | 0x01             |
| 1198 |       414 | 2025-04-21 17:52:35 | 0x01             |
| 1199 |       116 | 2025-04-21 17:52:44 | 0x00             |
| 1200 |        38 | 2025-04-21 17:52:48 | 0x01             |
| 1201 |       206 | 2025-04-21 17:52:53 | 0x01             |
| 1202 |       509 | 2025-04-21 17:52:57 | 0x01             |
| 1203 |        13 | 2025-04-21 17:53:02 | 0x01             |
| 1204 |        74 | 2025-04-21 17:53:05 | 0x01             |
| 1205 |        73 | 2025-04-21 17:53:07 | 0x01             |
| 1206 |       437 | 2025-04-21 17:53:12 | 0x01             |
| 1207 |       206 | 2025-04-21 17:53:16 | 0x01             |
| 1208 |        38 | 2025-04-21 17:53:19 | 0x01             |
| 1209 |       116 | 2025-04-21 17:53:26 | 0x00             |
| 1210 |       208 | 2025-04-21 17:53:29 | 0x01             |
| 1211 |         1 | 2025-04-21 17:53:32 | 0x01             |
| 1212 |       347 | 2025-04-22 10:49:45 | 0x01             |
| 1213 |       437 | 2025-04-22 10:49:49 | 0x01             |
| 1214 |       437 | 2025-04-22 13:26:04 | 0x01             |
| 1215 |       480 | 2025-04-22 13:26:19 | 0x00             |
| 1216 |       430 | 2025-04-22 13:26:24 | 0x01             |
| 1217 |        73 | 2025-04-22 15:43:31 | 0x01             |
| 1218 |        10 | 2025-04-22 17:36:24 | 0x01             |
| 1219 |        43 | 2025-04-22 19:27:38 | 0x01             |
| 1220 |       116 | 2025-04-23 15:40:20 | 0x00             |
| 1221 |        43 | 2025-04-23 15:40:23 | 0x01             |
| 1222 |       509 | 2025-04-23 15:40:26 | 0x01             |
| 1223 |       360 | 2025-04-23 15:40:33 | 0x01             |
| 1224 |        65 | 2025-04-23 15:40:38 | 0x00             |
| 1225 |       437 | 2025-04-23 17:51:59 | 0x01             |
| 1226 |        21 | 2025-04-23 17:52:07 | 0x01             |
| 1227 |       116 | 2025-04-23 17:52:21 | 0x01             |
| 1228 |        11 | 2025-04-23 17:52:25 | 0x01             |
| 1229 |        13 | 2025-04-23 17:52:33 | 0x01             |
| 1230 |       507 | 2025-04-23 17:52:44 | 0x00             |
| 1231 |       347 | 2025-04-23 17:52:51 | 0x01             |
| 1232 |        11 | 2025-04-23 17:52:59 | 0x01             |
| 1233 |       284 | 2025-04-23 17:53:10 | 0x00             |
| 1234 |        13 | 2025-04-23 17:53:13 | 0x01             |
| 1235 |       208 | 2025-04-23 17:53:16 | 0x01             |
| 1236 |       401 | 2025-04-23 17:53:26 | 0x01             |
| 1237 |        10 | 2025-04-23 17:53:31 | 0x01             |
| 1238 |       117 | 2025-04-24 08:59:10 | 0x00             |
| 1239 |       393 | 2025-04-24 08:59:14 | 0x01             |
| 1240 |       437 | 2025-04-24 09:48:01 | 0x01             |
| 1241 |       469 | 2025-04-24 18:05:56 | 0x01             |
| 1242 |        11 | 2025-04-24 18:15:55 | 0x01             |
| 1243 |       509 | 2025-04-24 18:15:59 | 0x01             |
| 1244 |        80 | 2025-04-24 18:16:12 | 0x01             |
| 1245 |       117 | 2025-04-24 19:50:22 | 0x00             |
| 1246 |       284 | 2025-04-24 19:50:25 | 0x01             |
| 1247 |       509 | 2025-04-24 19:50:30 | 0x01             |
| 1248 |        43 | 2025-04-24 19:50:36 | 0x01             |
| 1249 |         7 | 2025-04-24 19:50:40 | 0x01             |
| 1250 |       414 | 2025-04-24 19:50:44 | 0x01             |
| 1251 |       208 | 2025-04-24 19:50:46 | 0x01             |
| 1252 |       469 | 2025-04-25 09:23:47 | 0x01             |
| 1253 |       509 | 2025-04-25 10:24:58 | 0x01             |
| 1254 |       414 | 2025-04-25 11:35:58 | 0x01             |
| 1255 |        43 | 2025-04-26 19:08:01 | 0x01             |
| 1256 |       108 | 2025-04-26 19:17:38 | 0x00             |
| 1257 |       208 | 2025-04-26 19:17:40 | 0x01             |
| 1258 |        16 | 2025-04-26 19:17:44 | 0x01             |
| 1259 |       509 | 2025-04-26 19:17:50 | 0x01             |
| 1260 |       376 | 2025-04-26 19:17:54 | 0x01             |
| 1261 |       208 | 2025-04-26 19:17:58 | 0x01             |
| 1262 |       469 | 2025-04-26 19:18:03 | 0x01             |
| 1263 |       491 | 2025-04-26 19:18:13 | 0x00             |
| 1264 |       149 | 2025-04-26 19:18:16 | 0x01             |
| 1265 |       206 | 2025-04-26 19:19:08 | 0x01             |
| 1266 |        11 | 2025-04-26 19:19:13 | 0x01             |
| 1267 |       339 | 2025-04-27 09:16:37 | 0x01             |
| 1268 |       117 | 2025-04-27 09:16:42 | 0x01             |
| 1269 |       480 | 2025-04-27 09:23:26 | 0x01             |
| 1270 |        43 | 2025-04-27 09:23:28 | 0x01             |
| 1271 |       347 | 2025-04-27 10:06:38 | 0x01             |
| 1272 |       108 | 2025-04-27 10:06:41 | 0x01             |
| 1273 |        18 | 2025-04-27 10:06:43 | 0x01             |
| 1274 |       402 | 2025-04-27 10:06:48 | 0x00             |
| 1275 |       376 | 2025-04-27 10:06:57 | 0x01             |
| 1276 |       208 | 2025-04-27 10:07:00 | 0x01             |
| 1277 |       469 | 2025-04-27 10:10:20 | 0x01             |
| 1278 |       402 | 2025-04-28 11:48:20 | 0x00             |
| 1279 |        43 | 2025-04-28 11:48:21 | 0x01             |
| 1280 |       347 | 2025-04-28 11:48:23 | 0x01             |
| 1281 |       287 | 2025-04-28 11:48:24 | 0x01             |
| 1282 |       117 | 2025-04-28 11:48:30 | 0x01             |
| 1283 |       491 | 2025-04-28 14:54:55 | 0x00             |
| 1284 |       208 | 2025-04-28 15:53:08 | 0x01             |
| 1285 |        91 | 2025-04-28 16:56:49 | 0x01             |
| 1286 |       116 | 2025-04-28 16:56:55 | 0x01             |
| 1287 |       117 | 2025-04-28 16:56:59 | 0x01             |
| 1288 |        16 | 2025-04-28 17:07:52 | 0x01             |
| 1289 |        65 | 2025-04-29 10:10:43 | 0x00             |
| 1290 |       284 | 2025-04-29 10:10:48 | 0x01             |
| 1291 |       210 | 2025-04-29 10:10:52 | 0x01             |
| 1292 |       469 | 2025-04-29 10:11:00 | 0x01             |
| 1293 |       491 | 2025-04-29 10:11:05 | 0x00             |
| 1294 |       206 | 2025-04-29 10:11:09 | 0x00             |
| 1295 |        11 | 2025-04-29 10:11:28 | 0x01             |
| 1296 |       208 | 2025-04-29 10:46:32 | 0x01             |
| 1297 |        69 | 2025-04-29 10:48:17 | 0x01             |
| 1298 |       121 | 2025-04-29 11:18:28 | 0x01             |
| 1299 |       469 | 2025-04-29 16:52:44 | 0x01             |
| 1300 |       376 | 2025-04-29 16:52:48 | 0x01             |
| 1301 |       284 | 2025-04-29 16:52:53 | 0x01             |
| 1302 |       402 | 2025-04-29 16:53:01 | 0x01             |
| 1303 |       491 | 2025-04-29 16:55:04 | 0x00             |
| 1304 |       347 | 2025-04-29 19:14:18 | 0x01             |
| 1305 |       117 | 2025-04-29 19:14:26 | 0x01             |
| 1306 |       149 | 2025-04-29 19:14:30 | 0x01             |
| 1307 |       469 | 2025-04-29 19:14:35 | 0x01             |
| 1308 |       228 | 2025-04-29 19:14:39 | 0x01             |
| 1309 |       491 | 2025-04-29 19:14:42 | 0x00             |
| 1310 |       284 | 2025-04-29 19:14:45 | 0x01             |
| 1311 |       197 | 2025-04-29 19:14:49 | 0x01             |
| 1312 |       402 | 2025-04-30 08:42:54 | 0x01             |
| 1313 |       284 | 2025-04-30 08:52:21 | 0x01             |
| 1314 |       512 | 2025-04-30 08:52:24 | 0x01             |
| 1315 |       376 | 2025-04-30 08:52:28 | 0x01             |
| 1316 |       469 | 2025-04-30 08:52:33 | 0x01             |
| 1317 |        91 | 2025-04-30 08:52:36 | 0x01             |
| 1318 |       208 | 2025-04-30 08:52:38 | 0x01             |
| 1319 |       344 | 2025-04-30 08:52:44 | 0x01             |
| 1320 |       491 | 2025-04-30 08:52:46 | 0x00             |
| 1321 |        38 | 2025-04-30 08:52:50 | 0x01             |
| 1322 |       402 | 2025-04-30 08:52:55 | 0x01             |
| 1323 |         8 | 2025-04-30 08:53:00 | 0x00             |
| 1324 |        69 | 2025-04-30 08:55:36 | 0x01             |
| 1325 |       122 | 2025-04-30 08:56:17 | 0x00             |
| 1326 |       284 | 2025-04-30 08:56:20 | 0x01             |
| 1327 |        65 | 2025-04-30 08:56:24 | 0x00             |
| 1328 |       414 | 2025-04-30 08:56:31 | 0x01             |
| 1329 |       123 | 2025-04-30 08:56:31 | 0x01             |
| 1330 |       117 | 2025-04-30 08:56:36 | 0x01             |
| 1331 |        80 | 2025-04-30 08:56:43 | 0x01             |
| 1332 |       108 | 2025-04-30 08:56:47 | 0x00             |
| 1333 |       158 | 2025-04-30 08:56:56 | 0x00             |
| 1334 |       208 | 2025-04-30 08:57:04 | 0x01             |
| 1335 |       116 | 2025-04-30 08:57:13 | 0x01             |
| 1336 |        69 | 2025-04-30 08:57:16 | 0x01             |
| 1337 |       414 | 2025-04-30 09:31:42 | 0x01             |
| 1338 |       117 | 2025-04-30 09:31:45 | 0x01             |
| 1339 |        38 | 2025-04-30 09:31:51 | 0x01             |
| 1340 |        91 | 2025-04-30 09:31:53 | 0x01             |
| 1341 |       402 | 2025-04-30 09:31:56 | 0x01             |
| 1342 |        27 | 2025-04-30 09:31:59 | 0x01             |
| 1343 |        23 | 2025-04-30 09:32:03 | 0x01             |
| 1344 |       507 | 2025-04-30 09:32:07 | 0x00             |
| 1345 |       344 | 2025-04-30 09:32:12 | 0x01             |
| 1346 |       491 | 2025-04-30 09:32:13 | 0x00             |
| 1347 |       402 | 2025-04-30 19:14:33 | 0x00             |
| 1348 |        23 | 2025-04-30 19:14:37 | 0x01             |
| 1349 |       344 | 2025-04-30 19:14:42 | 0x01             |
| 1350 |       491 | 2025-04-30 19:14:46 | 0x00             |
| 1351 |       507 | 2025-04-30 19:14:50 | 0x00             |
| 1352 |       116 | 2025-04-30 19:14:56 | 0x01             |
| 1353 |       158 | 2025-05-01 10:25:53 | 0x01             |
| 1354 |       117 | 2025-05-01 10:25:53 | 0x01             |
| 1355 |         8 | 2025-05-01 10:25:59 | 0x01             |
| 1356 |       402 | 2025-05-01 10:26:03 | 0x01             |
| 1357 |        38 | 2025-05-01 10:26:10 | 0x01             |
| 1358 |       116 | 2025-05-01 12:21:17 | 0x01             |
